status,reason,bank_date,payee,bank_amount,document_vendor,document_date,amount_total,source,confidence,target_xero_transaction_id,target_contact_name,target_date,target_total,filename,link_id,receipt_document_id,bank_line_id
skipped,target has 1 attachment(s) in Xero,2025-10-22,Uber,30.62,Uber,2025-10-23,31.87,dext_receipt,1,85da3cc4-e31a-498a-b253-2ad8c2890cd0,Uber,2025-10-23,30.62,Uber-receipt.pdf,a510bd6f-b6cd-4793-ae22-8882513dee8b,5836cc1c-e816-4e57-b246-ca79e33c4000,d36efec1-8d19-42b1-88d4-99a7f8f03209
skipped,target has 1 attachment(s) in Xero,2025-10-22,Uber,25.79,Uber,2025-10-29,23.48,dext_receipt,1,fb888a51-5329-4338-99ec-271b144506d6,Uber,2025-10-30,23.48,receipt.pdf,3c3ac74b-20c7-4ad2-a22c-7f429cb8f9b7,9782a9ab-05da-4bd3-8cf1-c1a1ca73ff25,8d4116da-76c1-4649-9b2d-01a6b4cd6311
skipped,target has 1 attachment(s) in Xero,2025-10-22,Uber,22.99,Uber,2025-10-24,25.79,receipt_email,1,41b0d1f7-02b6-40b8-b672-43af449ab334,Uber,2025-10-22,25.79,A Curious Tractor  Your Friday afternoon trip with-41b0d1f7.eml,80a0bb14-3525-42cf-8578-ac42418e3579,34760ead-61a5-4bd2-9098-6298b0b60366,afbb3c7e-e337-438b-be6c-d324390d24a7
skipped,target has 1 attachment(s) in Xero,2025-10-22,Uber,21.42,Uber,2025-10-24,24,receipt_email,1,8813e258-0d4b-4493-a37d-4614e6ef863c,Uber,2025-10-21,24,A Curious Tractor  Your Friday evening trip with U-8813e258.eml,8df68844-a08d-417c-b8b3-45afc64afbfe,16674414-46a7-4132-9618-2a543c49c6d6,1ef411ff-9253-46b5-ac09-805e2d5015fa
skipped,target has 1 attachment(s) in Xero,2025-10-22,Uber,21.1,Uber,2025-10-24,22.99,receipt_email,1,34b1beda-54d2-4f51-84bf-3713bcd777b4,Uber,2025-10-22,22.99,A Curious Tractor  Your Friday evening trip with U-34b1beda.eml,9dc6556e-b9a7-4202-9ec4-cfbcbfda58d1,bc81e2fb-8b7f-4c16-b16e-cf0659ef55d4,b6c26fff-629e-4e29-b538-27964f7d08ec
skipped,target has 1 attachment(s) in Xero,2025-10-22,Uber,20.35,Uber,2025-10-22,22.5,dext_receipt,1,2073170d-9384-4018-a3d2-d356b989d63f,Uber,2025-10-24,42.55,Uber-receipt.pdf,f5b98627-5b9e-4919-9ca9-70d7150fb836,1b1ceff3-6e18-4075-8ee2-35fac25054e4,732584cb-1a95-44be-8ef6-d6cfeaa73c1d
skipped,target has 1 attachment(s) in Xero,2025-10-23,Uber,30.62,Uber,2025-10-25,31.87,receipt_email,1,a53087b1-a2e1-4c23-a9d0-fccb438ef0ac,Uber,2025-10-27,31.87,A Curious Tractor  Your Sunday morning trip with U-a53087b1.eml,f0c12f88-8b65-46c5-80f2-337b2fbe19bb,1265c293-4878-4568-ac1c-352035d9deed,db595d09-ff9b-4ea6-9775-99c06d078c97
skipped,target has 1 attachment(s) in Xero,2025-10-23,Uber,19.73,Uber,2025-10-22,20.22,dext_receipt,1,6710d592-2658-4bad-8712-0e13aa3a59df,Uber,2025-10-22,20.35,receipt.pdf,42223b0f-2108-45fb-9589-0f19456fd8b8,80925c09-09f2-4b92-b23b-466011573314,0d8e2d62-2756-4adf-a4f7-f4a1a265ae88
skipped,target has 1 attachment(s) in Xero,2025-10-23,Uber,17.83,Uber,2025-11-02,18.67,receipt_email,1,8e58e971-07f2-4d81-b4b5-c7b1865a9362,Uber,2025-10-31,18.67,A Curious Tractor  Your Monday morning trip with U-8e58e971.eml,9d8bcd4e-e20d-4d51-8e39-58cced7b47f7,06f7b250-b28c-4459-944c-c7cbd2bbbcfe,fb50d2ee-4ba0-4d31-8855-7255ae906d84
skipped,target has 1 attachment(s) in Xero,2025-10-24,GoGet,78.96,GoGet Carshare,2025-10-22,78.96,dext_receipt,1,1627d012-cb43-45aa-9d17-887824d63e3f,GoGet Carshare,2025-10-23,78.96,GoGet-Carshare-receipt.pdf,8ee98af7-d298-4b5a-9478-976ea742f72a,aeca8ecf-5a41-4350-a1da-db548723d603,97d3a29d-5888-48f0-bf90-8f5bc448ee4d
skipped,target has 1 attachment(s) in Xero,2025-10-24,GoGet,55.76,GoGet Carshare,2025-10-22,55.76,dext_receipt,1,047af102-9c22-43b8-ae71-13595723d631,GoGet Carshare,2025-10-23,55.76,GoGet-Carshare-receipt.pdf,dd2f848b-373e-47f4-b78e-1f621e73c8ba,065b324f-6769-4e2a-aed3-38c1bd7af6d5,50132d55-2eb7-4c35-be08-f52ca942afb4
